"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX243150","""Zea mays, H124w RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395028","Maize","1377.04","1","11078405","2215681000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243149","""Zea mays, H122w RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395027","Maize","1636.85","1","13251684","2650336800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243148","""Zea mays, H121 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395026","Maize","1176.51","1","9790707","1958141400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243147","""Zea mays, H114 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395025","Maize","1028.75","1","7947748","1589549600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243146","""Zea mays, H113 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395024","Maize","1173.65","1","9409316","1881863200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243145","""Zea mays, H110 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395023","Maize","1433.39","1","11522009","2304401800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243144","""Zea mays, GE54 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395022","Maize","963.95","1","7666076","1533215200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243143","""Zea mays, GE129 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395021","Maize","1631.15","1","13253274","2650654800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243142","""Zea mays, G80 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395020","Maize","1185.55","1","9116980","1823396000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243141","""Zea mays, G3_T5a RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395019","Maize","1145.64","1","9741533","1948306600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243140","""Zea mays, G22_T122 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395018","Maize","1439.42","1","11680216","2336043200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243139","""Zea mays, FR19 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395017","Maize","730.83","1","5830511","1166102200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243138","""Zea mays, FC46 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395016","Maize","2844.08","1","23684430","4736886000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243137","""Zea mays, F7 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395015","Maize","1609.43","1","13058899","2611779800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243136","""Zea mays, F44 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395014","Maize","1182.58","1","9421148","1884229600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243135","""Zea mays, F431 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395013","Maize","1606.07","1","13274405","2654881000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243134","""Zea mays, F2834T RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395012","Maize","768.15","1","6110889","1222177800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243133","""Zea mays, F115 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395011","Maize","1637.16","1","13364147","2672829400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243132","""Zea mays, EP1 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395010","Maize","1106.48","1","8884536","1776907200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243131","""Zea mays, Eng-Li_Chih RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395009","Maize","1537.94","1","12585612","2517122400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243130","""Zea mays, EAST_028 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395008","Maize","1146.74","1","9299228","1859845600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243129","""Zea mays, E2558W RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395007","Maize","1090.81","1","8879938","1775987600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243128","""Zea mays, DKPB80 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395006","Maize","813.08","1","6609171","1321834200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243127","""Zea mays, DKMFD-13D RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395005","Maize","1319.81","1","9902417","1980483400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243126","""Zea mays, DKMBPM RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395004","Maize","734.89","1","5647410","1129482000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243125","""Zea mays, DKMBNA RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395003","Maize","841.14","1","6676085","1335217000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243124","""Zea mays, DKIB02 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395002","Maize","7763.12","1","58965258","11793051600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243123","""Zea mays, DKIB014 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395001","Maize","1591.51","1","12980296","2596059200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243122","""Zea mays, DKHBA1 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS395000","Maize","743.24","1","6204301","1240860200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243121","""Zea mays, DKFBHJ RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394999","Maize","1357.17","1","11215067","2243013400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243120","""Zea mays, DK78371A RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394998","Maize","915.89","1","7476546","1495309200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243119","""Zea mays, DK4676A RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394997","Maize","1440.08","1","11667945","2333589000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243118","""Zea mays, DE811 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394996","Maize","1342.66","1","11093356","2218671200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243117","""Zea mays, DE4 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394995","Maize","1255.89","1","10244033","2048806600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243116","""Zea mays, DE3 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394994","Maize","2393.9","1","19404637","3880927400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243115","""Zea mays, CSJ3 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394993","Maize","958.69","1","7751665","1550333000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243114","""Zea mays, CR1HT RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394992","Maize","863.65","1","7561963","1512392600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243113","""Zea mays, CR_22_INBRED RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394991","Maize","1057.24","1","8621729","1724345800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243112","""Zea mays, CO258 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394990","Maize","1019.81","1","7640867","1528173400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243111","""Zea mays, CO257 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394989","Maize","680.22","1","5684445","1136889000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243110","""Zea mays, CO256 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394988","Maize","798.6","1","6157386","1231477200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243109","""Zea mays, CO255 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394987","Maize","1037.81","1","8372831","1674566200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243108","""Zea mays, CO245 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394986","Maize","1436.69","1","11999803","2399960600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243107","""Zea mays, CO237 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394985","Maize","2516.46","1","18819297","3763859400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243106","""Zea mays, CO236 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394984","Maize","2548.42","1","19029960","3805992000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243105","""Zea mays, CO216 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394983","Maize","2075.06","1","15892070","3178414000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243104","""Zea mays, CO192 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394982","Maize","906.82","1","7554575","1510915000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243103","""Zea mays, CO158 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394981","Maize","1693.17","1","12611618","2522323600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243102","""Zea mays, CO125 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394980","Maize","1470.45","1","12126773","2425354600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243101","""Zea mays, CO117 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394979","Maize","1336.59","1","10922665","2184533000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243100","""Zea mays, CO106 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394978","Maize","1206.1","1","9698647","1939729400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243099","""Zea mays, CML 91 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394977","Maize","1381.97","1","11085335","2217067000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243098","""Zea mays, CML 52 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394976","Maize","1355.93","1","12140115","2428023000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243097","""Zea mays, CML 511  RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394975","Maize","959.1","1","8060341","1612068200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243096","""Zea mays, CML 509 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394974","Maize","1025.33","1","8235732","1647146400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243095","""Zea mays, CML 505 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394973","Maize","1544.08","1","11485139","2297027800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243094","""Zea mays, CML 491 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394972","Maize","1363.83","1","10976372","2195274400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243093","""Zea mays, CML 488 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394971","Maize","1086.08","1","8919093","1783818600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243092","""Zea mays, CML 465 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394970","Maize","5932.22","1","44006908","8801381600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243091","""Zea mays, CML 456 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394969","Maize","1391.99","1","11177823","2235564600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243090","""Zea mays, CML 451 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394968","Maize","530.24","1","4490264","898052800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243089","""Zea mays, CML 448 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394967","Maize","670.25","1","5552885","1110577000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243088","""Zea mays, CML 444 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394966","Maize","1389.99","1","11762524","2352504800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243087","""Zea mays, CML 421 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394965","Maize","1652.57","1","13005337","2601067400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243086","""Zea mays, CML 376 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394964","Maize","889.72","1","7540317","1508063400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243085","""Zea mays, CML 323 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394963","Maize","757.8","1","6252787","1250557400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243084","""Zea mays, CML 322 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394962","Maize","1358.22","1","10823061","2164612200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243083","""Zea mays, CML 312 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394961","Maize","559.67","1","4750888","950177600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243082","""Zea mays, CML 287 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394960","Maize","2030.77","1","15919428","3183885600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243081","""Zea mays, CML 277 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394959","Maize","865.82","1","7241049","1448209800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243080","""Zea mays, CML 264 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394958","Maize","1595.68","1","13030552","2606110400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243079","""Zea mays, CML 254 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394957","Maize","1316.42","1","10670876","2134175200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243078","""Zea mays, CML 251 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394956","Maize","1558.11","1","12809066","2561813200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243077","""Zea mays, CML 247 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394955","Maize","1316.15","1","10737848","2147569600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243076","""Zea mays, CML 228 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394954","Maize","1319.37","1","11521377","2304275400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243075","""Zea mays, CML 220 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394953","Maize","933.35","1","7475108","1495021600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243074","""Zea mays, CML 218 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394952","Maize","892.64","1","7133077","1426615400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243073","""Zea mays, CML 216 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394951","Maize","880.9","1","7283773","1456754600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243072","""Zea mays, CML 202 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394950","Maize","851.8","1","6983607","1396721400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243071","""Zea mays, CML 197 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394949","Maize","605.17","1","5203351","1040670200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243070","""Zea mays, CML 176 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394948","Maize","1763.37","1","14322610","2864522000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243069","""Zea mays, CML 161 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394947","Maize","1117.17","1","9515176","1903035200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243068","""Zea mays, CML 144 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394946","Maize","790.68","1","6486699","1297339800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243067","""Zea mays, CML 108 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394945","Maize","1109.65","1","8851616","1770323200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243066","""Zea mays, CM99 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394944","Maize","2249.32","1","18384668","3676933600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243065","""Zea mays, CM7 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394943","Maize","1045.99","1","8383716","1676743200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243064","""Zea mays, CM48 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394942","Maize","546.13","1","4406109","881221800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243063","""Zea mays, CM37 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394941","Maize","6455.04","1","53269168","10653833600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243062","""Zea mays, CM174 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394940","Maize","1049.52","1","8350376","1670075200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243061","""Zea mays, CM105 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394939","Maize","1028.44","1","8509976","1701995200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243060","""Zea mays, CL27 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394938","Maize","932.44","1","7185805","1437161000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243059","""Zea mays, CL22 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394937","Maize","1069.57","1","9538686","1907737200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243058","""Zea mays, CL18 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394936","Maize","1627.23","1","12125505","2425101000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243057","""Zea mays, CL17 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394935","Maize","1266.79","1","10413048","2082609600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243056","""Zea mays, CI91B RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394934","Maize","970.54","1","7776231","1555246200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
