"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX2770989","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105727","Gene expression analysis of Sorghum bicolor BTx623 - Shoots - 040-G01","SRS2154464","","2598.95","1","21083044","6324913200","ACBAX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770988","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105725","Gene expression analysis of Sorghum bicolor BTx623 - leaf upper growing - 032-I06","SRS2154463","","3010.59","1","23292192","6987657600","ACBAN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770987","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105724","Gene expression analysis of Sorghum bicolor BTx623 - Roots - 040-E04","SRS2154462","","2367.75","1","19456105","5836831500","ACBAY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770986","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105723","Gene expression analysis of Sorghum bicolor BTx623 - Shoots - 040-F08","SRS2154461","","2517.1","1","19924836","5977450800","ACAZN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770985","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105722","Gene expression analysis of Sorghum bicolor BTx623 - Roots - 040-E02","SRS2154460","","2479.26","1","19780244","5934073200","ACAZO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770984","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105721","Gene expression analysis of Sorghum bicolor BTx623 - peduncle - 033-A06","SRS2154459","","3184.99","1","24535719","7360715700","ACBAS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770983","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105720","Gene expression analysis of Sorghum bicolor BTx623 - internode growing - 032-H07","SRS2154458","","3144.05","1","24375732","7312719600","ACBAT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770982","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105719","Gene expression analysis of Sorghum bicolor BTx623 - Shoots - 040-G06","SRS2154457","","2685.82","1","22033720","6610116000","ACBAU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770981","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105718","Gene expression analysis of Sorghum bicolor BTx623 - internode mature - 032-I02","SRS2154456","","2693.58","1","21585664","6475699200","ACAZH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770980","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105717","Gene expression analysis of Sorghum bicolor BTx623 - Roots - 040-F01","SRS2154455","","2822.29","1","22678567","6803570100","ACBAW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770979","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105716","Gene expression analysis of Sorghum bicolor BTx623 - Roots - 040-G04","SRS2154454","","3295.58","1","24996969","7499090700","ACBCB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770978","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105715","Gene expression analysis of Sorghum bicolor BTx623 - Shoots - 040-F03","SRS2154453","","2809.9","1","21327293","6398187900","ACBCC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770977","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105714","Gene expression analysis of Sorghum bicolor BTx623 - internode growing - 032-H08","SRS2154452","","2574.38","1","20425701","6127710300","ACBAZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770976","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105713","Gene expression analysis of Sorghum bicolor BTx623 - panicle - 033-A09","SRS2154451","","3294.07","1","24847261","7454178300","ACBCA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770975","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105712","Gene expression analysis of Sorghum bicolor BTx623 - peduncle - 033-A04","SRS2154450","","2522.86","1","20039666","6011899800","ACAZB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770974","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105711","Gene expression analysis of Sorghum bicolor BTx623 - Shoots - 040-E06","SRS2154449","","2649.01","1","21077089","6323126700","ACAZC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770973","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105710","Gene expression analysis of Sorghum bicolor BTx623 - Roots - 040-G08","SRS2154448","","3359.91","1","26489542","7946862600","ACAZA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770972","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105709","Gene expression analysis of Sorghum bicolor BTx623 - Roots - 040-E09","SRS2154447","","2348.7","1","18313636","5494090800","ACBAA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770971","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105708","Gene expression analysis of Sorghum bicolor BTx623 - Shoots - 040-F09","SRS2154446","","2324.51","1","19047710","5714313000","ACBAB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770970","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105707","Gene expression analysis of Sorghum bicolor BTx623 - Roots - 040-E03","SRS2154445","","2947.38","1","23795378","7138613400","ACBAC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770969","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105706","Gene expression analysis of Sorghum bicolor BTx623 - leaf upper growing - 032-I05","SRS2154444","","2171.48","1","17982580","5394774000","ACAZZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770968","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105705","Gene expression analysis of Sorghum bicolor BTx623 - peduncle - 033-A05","SRS2154443","","2549.1","1","20429841","6128952300","ACAZX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770967","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105704","Gene expression analysis of Sorghum bicolor BTx623 - Shoots - 040-G05","SRS2154442","","2236.06","1","18283663","5485098900","ACBAG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770966","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105703","Gene expression analysis of Sorghum bicolor BTx623 - Shoots - 040-H03","SRS2154441","","2547","1","19484348","5845304400","ACBAH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770965","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105702","Gene expression analysis of Sorghum bicolor BTx623 - Roots - 040-G09","SRS2154440","","2147.86","1","17381853","5214555900","ACAZW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770964","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105701","Gene expression analysis of Sorghum bicolor BTx623 - Roots - 040-E08","SRS2154439","","2319.19","1","18432266","5529679800","ACAZT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770963","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105700","Gene expression analysis of Sorghum bicolor BTx623 - internode mature - 032-I03","SRS2154438","","2462.97","1","19384148","5815244400","ACAZU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770962","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105699","Gene expression analysis of Sorghum bicolor BTx623 - Roots - 040-F06","SRS2154437","","2980","1","22447226","6734167800","ACAZS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770961","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105698","Gene expression analysis of Sorghum bicolor BTx623 - Shoots - 040-F04","SRS2154436","","2404.22","1","19301406","5790421800","ACAZP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770960","Sorghum bicolor BTx623 Gene Atlas Plate 8","Sorghum bicolor","Illumina HiSeq 2500","JGI","SRP105697","Gene expression analysis of Sorghum bicolor BTx623 - leaf lower growing - 032-I07","SRS2154435","","3321.27","1","25570398","7671119400","ACBAO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770930","Panicum hallii var filipes FIL2 Gene Atlas Plate 8","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105695","Gene expression analysis of Panicum hallii var. filipes FIL2 - Roots - 042-C07","SRS2154404","","729.06","1","5893599","1768079700","ACBHU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770929","Panicum hallii var filipes FIL2 Gene Atlas Plate 8","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105696","Gene expression analysis of Panicum hallii var. filipes FIL2 - Roots - 042-C06","SRS2154405","","2386.11","1","18174371","5452311300","ACBHT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770922","Panicum hallii hallii HAL2 Gene Atlas Plate 8","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105694","Panicum hallii hallii HAL2 Gene Atlas Plate 8 transcriptome","SRS2154397","","783.75","1","6311749","1893524700","ACBHZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770659","Panicum hallii var filipes FIL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105669","Gene expression analysis of Panicum hallii var. filipes FIL2 - Root - 042-D02","SRS2154135","","2612.14","1","22112164","6633649200","ACUSA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770658","Panicum hallii var filipes FIL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105668","Gene expression analysis of Panicum hallii var. filipes FIL2 - Leaf - 041-I02","SRS2154134","","2896.95","1","23024776","6907432800","ACUSC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770657","Panicum hallii var filipes FIL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105666","Gene expression analysis of Panicum hallii var. filipes FIL2 - Leaf - 042-B06","SRS2154132","","2633.89","1","21179223","6353766900","ACUSB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770656","Panicum hallii var filipes FIL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105667","Gene expression analysis of Panicum hallii var. filipes FIL2 - Root - 042-D04","SRS2154133","","3582.97","1","30137239","9041171700","ACUSG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770655","Panicum hallii var filipes FIL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105665","Gene expression analysis of Panicum hallii var. filipes FIL2 - Leaf - 041-I03","SRS2154131","","2101.49","1","17817666","5345299800","ACUSH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770654","Panicum hallii var filipes FIL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105664","Gene expression analysis of Panicum hallii var. filipes FIL2 - Leaf - 041-I04","SRS2154130","","2588.56","1","20328774","6098632200","ACUSO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770653","Panicum hallii var filipes FIL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105663","Gene expression analysis of Panicum hallii var. filipes FIL2 - Root - 042-C04","SRS2154129","","2103.47","1","17939365","5381809500","ACUSN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770652","Panicum hallii var filipes FIL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105662","Gene expression analysis of Panicum hallii var. filipes FIL2 - Leaf - 041-I08","SRS2154128","","2589.15","1","21217676","6365302800","ACUSP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770651","Panicum hallii var filipes FIL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105661","Gene expression analysis of Panicum hallii var. filipes FIL2 - Leaf - 042-B01","SRS2154127","","2964.42","1","23577539","7073261700","ACUSS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770650","Panicum hallii var filipes FIL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105660","Gene expression analysis of Panicum hallii var. filipes FIL2 - Leaf - 041-I06","SRS2154126","","2867.2","1","23581899","7074569700","ACUSU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770649","Panicum hallii var filipes FIL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105658","Gene expression analysis of Panicum hallii var. filipes FIL2 - Leaf - 042-B07","SRS2154124","","2884.07","1","22770547","6831164100","ACUST","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770648","Panicum hallii var filipes FIL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105659","Gene expression analysis of Panicum hallii var. filipes FIL2 - Root - 042-C05","SRS2154125","","2159.85","1","19489090","5846727000","ACUSW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770647","Panicum hallii var filipes FIL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105657","Gene expression analysis of Panicum hallii var. filipes FIL2 - Leaf - 041-I09","SRS2154123","","3473.51","1","27775639","8332691700","ACUSX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770646","Panicum hallii hallii HAL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105655","Gene expression analysis of Panicum hallii var. hallii HAL2 - Root - 042-D06","SRS2154121","","2286.65","1","19018207","5705462100","ACUTG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770645","Panicum hallii hallii HAL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105656","Gene expression analysis of Panicum hallii var. hallii HAL2 - Root - 042-D05","SRS2154122","","3301.68","1","27936289","8380886700","ACUTB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770644","Panicum hallii hallii HAL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105653","Gene expression analysis of Panicum hallii var. hallii HAL2 - Leaf - 041-H07","SRS2154119","","1985.75","1","16825612","5047683600","ACUTC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770643","Panicum hallii hallii HAL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105654","Gene expression analysis of Panicum hallii var. hallii HAL2 - Leaf - 042-A02","SRS2154120","","2444.89","1","19732456","5919736800","ACUTN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770642","Panicum hallii hallii HAL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105652","Gene expression analysis of Panicum hallii var. hallii HAL2 - Leaf - 041-I01","SRS2154118","","2573.68","1","20885117","6265535100","ACUTO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770641","Panicum hallii hallii HAL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105651","Gene expression analysis of Panicum hallii var. hallii HAL2 - Root - 042-D08","SRS2154117","","2127.51","1","17467979","5240393700","ACUTH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770640","Panicum hallii hallii HAL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105650","Gene expression analysis of Panicum hallii var. hallii HAL2 - Root - 042-C08","SRS2154116","","1906.43","1","16931837","5079551100","ACUTT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770639","Panicum hallii hallii HAL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105649","Gene expression analysis of Panicum hallii var. hallii HAL2 - Leaf - 042-B08","SRS2154115","","548.04","1","4781259","1434377700","ACUTU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770638","Panicum hallii hallii HAL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105648","Gene expression analysis of Panicum hallii var. hallii HAL2 - Leaf - 041-I07","SRS2154114","","2943.09","1","23066316","6919894800","ACUTP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770637","Panicum hallii hallii HAL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105647","Gene expression analysis of Panicum hallii var. hallii HAL2 - Leaf - 042-A03","SRS2154113","","3130.56","1","24698061","7409418300","ACUTS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770636","Panicum hallii hallii HAL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105646","Gene expression analysis of Panicum hallii var. hallii HAL2 - Root - 042-D09","SRS2154112","","2415.02","1","18220161","5466048300","ACUSY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770635","Panicum hallii hallii HAL2 Gene Atlas Plate 6","Panicum hallii","Illumina HiSeq 2500","JGI","SRP105645","Gene expression analysis of Panicum hallii var. hallii HAL2 - Leaf - 041-I05","SRS2154111","","2345.35","1","20421104","6126331200","ACUSZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770634","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105644","Gene expression analysis of Glycine max williams82 - Seed - 039-D07","SRS2154110","","3129.02","1","24892442","7467732600","ACUNW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770633","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105643","Gene expression analysis of Glycine max williams82 - Seed - 039-C09","SRS2154109","","2711.01","1","23587087","7076126100","ACUNU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770632","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105642","Gene expression analysis of Glycine max williams82 - Seed - 039-B06","SRS2154108","","2074.2","1","17847206","5354161800","ACUNS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770631","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105641","Gene expression analysis of Glycine max williams82 - Seed - 039-C03","SRS2154107","","1745.03","1","15062689","4518806700","ACUNP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770630","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105640","Gene expression analysis of Glycine max williams82 - Seed - 039-D06","SRS2154106","","2929.02","1","23592949","7077884700","ACUNZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770629","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105639","Gene expression analysis of Glycine max williams82 - Shoot tip - 039-F09","SRS2154105","","3242.1","1","26241932","7872579600","ACUNX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770628","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105638","Gene expression analysis of Glycine max williams82 - Leaf - 039-F04","SRS2154104","","2599.08","1","21185594","6355678200","ACUNY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770627","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105637","Gene expression analysis of Glycine max williams82 - Stem - 039-F08","SRS2154103","","3373.92","1","26996341","8098902300","ACUNG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770626","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105636","Gene expression analysis of Glycine max williams82 - Root - 039-E05","SRS2154102","","1451.67","1","13011042","3903312600","ACUNB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770625","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105635","Gene expression analysis of Glycine max williams82 - Seed - 039-D05","SRS2154101","","2716.56","1","21588315","6476494500","ACUNC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770624","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105634","Gene expression analysis of Glycine max williams82 - Seed - 039-C08","SRS2154100","","1043.53","1","9039627","2711888100","ACUNA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770623","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105633","Gene expression analysis of Glycine max williams82 - Leaf - 039-F03","SRS2154099","","3252.15","1","25877517","7763255100","ACUNN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770622","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105632","Gene expression analysis of Glycine max williams82 - Roottip - 039-E09","SRS2154098","","1007.99","1","8618136","2585440800","ACUNO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770621","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105631","Gene expression analysis of Glycine max williams82 - Seed - 039-E02","SRS2154097","","2361.31","1","18982471","5694741300","ACUNH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770620","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105630","Gene expression analysis of Glycine max williams82 - Seed - 039-D09","SRS2154096","","2693.39","1","21536767","6461030100","ACUHA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770619","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105629","Gene expression analysis of Glycine max williams82 - Lateral Root - 039-E07","SRS2154095","","2856.94","1","23126258","6937877400","ACUHB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770618","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105628","Gene expression analysis of Glycine max williams82 - Seed - 039-D03","SRS2154094","","2597.76","1","20922360","6276708000","ACUHC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770617","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105627","Gene expression analysis of Glycine max williams82 - Seed - 039-D01","SRS2154093","","3947.29","1","31066590","9319977000","ACUHG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770616","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105626","Gene expression analysis of Glycine max williams82 - Seed - 039-B04","SRS2154092","","3484.77","1","27591607","8277482100","ACUHH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770615","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105625","Gene expression analysis of Glycine max williams82 - Seed - 039-C07","SRS2154091","","3139.31","1","24923541","7477062300","ACUHN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770614","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105624","Gene expression analysis of Glycine max williams82 - Root - 039-E04","SRS2154090","","3384.99","1","26974261","8092278300","ACUHO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770613","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105623","Gene expression analysis of Glycine max williams82 - Seed - 039-C01","SRS2154089","","3099.64","1","24608242","7382472600","ACUHP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770612","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105622","Gene expression analysis of Glycine max williams82 - Seed - 039-D04","SRS2154088","","2993.36","1","24944749","7483424700","ACUHS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770611","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105621","Gene expression analysis of Glycine max williams82 - Stem - 039-F07","SRS2154087","","694.69","1","5769451","1730835300","ACUHT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770610","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105620","Gene expression analysis of Glycine max williams82 - Seed - 039-E01","SRS2154086","","3527.1","1","29283164","8784949200","ACUHU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770609","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105619","Gene expression analysis of Glycine max williams82 - Lateral Root - 039-E08","SRS2154085","","625.74","1","5208726","1562617800","ACUHW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770608","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105618","Gene expression analysis of Glycine max williams82 - Seed - 039-C02","SRS2154084","","1268.59","1","11172776","3351832800","ACUHX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770607","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105617","Gene expression analysis of Glycine max williams82 - Seed - 039-B05","SRS2154083","","2008.38","1","17861849","5358554700","ACUHY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770606","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105616","Gene expression analysis of Glycine max williams82 - Shoot tip - 039-G01","SRS2154082","","4374.38","1","34968464","10490539200","ACUHZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
